title,cover,city,region,address,rooms_desc,area_range,all_ready,price,hourseDecoration,company,hourseType,on_time,open_date,tags,totalPrice_range,sale_status,detail_url
苏宁钟山朝阳府,https://image1.ljcdn.com/hdic-resblock/f2818844-27d4-47a4-ac1e-ae9cc1be8ef5.jpg,南京,玄武,玄武大道苏宁钟山朝阳府,"[""4"", ""5""]","[""240"", ""257""]",1,35500,毛坯,南京鼎坤房地产开发有限公司,住宅,2020-06-17 09:48:33,2016-05-08,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584"", ""\u9ad8\u54c1\u8d28\u5c0f\u533a""]","[""850"", ""900""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
涵碧楼,https://image1.ljcdn.com/hdic-resblock/5a9fcb59-efc7-4522-b78f-e4851d65d2dd.jpg,南京,建邺,汉中门大街涵碧楼,"[""""]","[""""]",0,0,毛坯,南京鼎正置业有限公司,商业类,0000-00-00 00:00:00,,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u5c0f\u578b\u793e\u533a"", ""\u8fd1\u5730\u94c1"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""0""]",1,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
中冶盛世滨江,https://image1.ljcdn.com/hdic-resblock/eb4a297a-a7c1-4aed-bfd6-156aac295ec4.jpg,南京,鼓楼,宝塔桥西街155号,"[""3"", ""4"", ""6""]","[""176"", ""380""]",1,48000,非毛坯,南京临江老城改造建设投资有限公司,住宅,2020-06-17 09:48:33,2021-11-07,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u56fd\u592e\u4f01"", ""\u7f6e\u6362\u6539\u5584""]","[""1500""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
路易庄园,https://image1.ljcdn.com/hdic-resblock/819bccb5-e786-4299-ac90-1f2ad993d536.jpg,南京,浦口,雨山西路89号,"[""4"", ""5""]","[""312"", ""355""]",1,32000,毛坯,南京泉城房地产开发有限公司,别墅,0000-00-00 00:00:00,2019-12-31,"[""\u4f4e\u603b\u4ef7"", ""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584""]","[""870"", ""1100""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
云栖山庄（山与墅）,https://image1.ljcdn.com/hdic-resblock/acc2a4e1-0520-474c-a882-e7873b8d2d85.jpg,南京,江宁,汤山街道阳明路99号,"[""4"", ""6""]","[""255"", ""440""]",1,26000,毛坯,南京豪阳置业有限公司,别墅,2017-01-14 11:53:45,2023-10-01,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u4eba\u8f66\u5206\u6d41"", ""\u7f6e\u6362\u6539\u5584"", ""\u54c1\u724c\u623f\u4f01""]","[""635"", ""780""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟启境,https://image1.ljcdn.com/hdic-resblock/7858a055-9d00-409b-87a1-e3136a02402f.jpg,南京,江宁,兴业路99号,"[""3"", ""4""]","[""104"", ""143""]",1,34380,非毛坯,南京裕融置业有限公司,住宅,2018-10-08 23:04:42,2023-10-16,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""290"", ""390""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科朗拾雨核,https://image1.ljcdn.com/newhouse-user-image/24a2a1627eb8039b750809312e1d5aba.png,南京,雨花台,江苏省南京市雨花台区守正路与数字大道交汇处,"[""3"", ""4""]","[""99"", ""139""]",1,45600,非毛坯,南京裕越置业有限公司,住宅,0000-00-00 00:00:00,2023-07-23,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""420"", ""630""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟沐语,https://image1.ljcdn.com/newhouse-user-image/5779c8442255ed6ca0a726d773153ff0.jpg,南京,溧水,江苏省南京市溧水区体育公园路,"[""3"", ""4""]","[""115"", ""160""]",1,16850,非毛坯,南京源隆置业有限公司,住宅,0000-00-00 00:00:00,2021-11-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5c0f\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""187"", ""279""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科未来城,https://image1.ljcdn.com/newhouse-user-image/0e57c7d810ba9ff79890a05e1ff1b01f.jpg,南京,溧水,团山路南（溧水开发区小学旁）,"[""2"", ""3"", ""4""]","[""75"", ""125""]",1,13300,非毛坯,南京源宸置业有限公司,住宅,2020-03-24 18:30:19,2022-06-01,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01""]","[""97"", ""163""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
金浦御龙湾,https://image1.ljcdn.com/hdic-resblock/ddd1e6b0-2dd1-4672-8bd2-01b860ce3315.jpg,南京,栖霞,"和燕路390号, 玉尚路9号","[""""]","[""""]",1,60000,毛坯,南京金浦东部房地产开发有限公司,底商,2020-06-17 09:48:33,2020-05-01,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u81ea\u6301\u5546\u4e1a"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""308""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
苏宁钟山朝阳府,https://image1.ljcdn.com/hdic-resblock/f2818844-27d4-47a4-ac1e-ae9cc1be8ef5.jpg,南京,玄武,玄武大道苏宁钟山朝阳府,"[""4"", ""5""]","[""240"", ""257""]",1,35500,毛坯,南京鼎坤房地产开发有限公司,住宅,2020-06-17 09:48:33,2016-05-08,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584"", ""\u9ad8\u54c1\u8d28\u5c0f\u533a""]","[""850"", ""900""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
涵碧楼,https://image1.ljcdn.com/hdic-resblock/5a9fcb59-efc7-4522-b78f-e4851d65d2dd.jpg,南京,建邺,汉中门大街涵碧楼,"[""""]","[""""]",0,0,毛坯,南京鼎正置业有限公司,商业类,0000-00-00 00:00:00,,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u5c0f\u578b\u793e\u533a"", ""\u8fd1\u5730\u94c1"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""0""]",1,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
中冶盛世滨江,https://image1.ljcdn.com/hdic-resblock/eb4a297a-a7c1-4aed-bfd6-156aac295ec4.jpg,南京,鼓楼,宝塔桥西街155号,"[""3"", ""4"", ""6""]","[""176"", ""380""]",1,48000,非毛坯,南京临江老城改造建设投资有限公司,住宅,2020-06-17 09:48:33,2021-11-07,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u56fd\u592e\u4f01"", ""\u7f6e\u6362\u6539\u5584""]","[""1500""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
路易庄园,https://image1.ljcdn.com/hdic-resblock/819bccb5-e786-4299-ac90-1f2ad993d536.jpg,南京,浦口,雨山西路89号,"[""4"", ""5""]","[""312"", ""355""]",1,32000,毛坯,南京泉城房地产开发有限公司,别墅,0000-00-00 00:00:00,2019-12-31,"[""\u4f4e\u603b\u4ef7"", ""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584""]","[""870"", ""1100""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
云栖山庄（山与墅）,https://image1.ljcdn.com/hdic-resblock/acc2a4e1-0520-474c-a882-e7873b8d2d85.jpg,南京,江宁,汤山街道阳明路99号,"[""4"", ""6""]","[""255"", ""440""]",1,26000,毛坯,南京豪阳置业有限公司,别墅,2017-01-14 11:53:45,2023-10-01,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u4eba\u8f66\u5206\u6d41"", ""\u7f6e\u6362\u6539\u5584"", ""\u54c1\u724c\u623f\u4f01""]","[""635"", ""780""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟启境,https://image1.ljcdn.com/hdic-resblock/7858a055-9d00-409b-87a1-e3136a02402f.jpg,南京,江宁,兴业路99号,"[""3"", ""4""]","[""104"", ""143""]",1,34380,非毛坯,南京裕融置业有限公司,住宅,2018-10-08 23:04:42,2023-10-16,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""290"", ""390""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科朗拾雨核,https://image1.ljcdn.com/newhouse-user-image/24a2a1627eb8039b750809312e1d5aba.png,南京,雨花台,江苏省南京市雨花台区守正路与数字大道交汇处,"[""3"", ""4""]","[""99"", ""139""]",1,45600,非毛坯,南京裕越置业有限公司,住宅,0000-00-00 00:00:00,2023-07-23,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""420"", ""630""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟沐语,https://image1.ljcdn.com/newhouse-user-image/5779c8442255ed6ca0a726d773153ff0.jpg,南京,溧水,江苏省南京市溧水区体育公园路,"[""3"", ""4""]","[""115"", ""160""]",1,16850,非毛坯,南京源隆置业有限公司,住宅,0000-00-00 00:00:00,2021-11-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5c0f\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""187"", ""279""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科未来城,https://image1.ljcdn.com/newhouse-user-image/0e57c7d810ba9ff79890a05e1ff1b01f.jpg,南京,溧水,团山路南（溧水开发区小学旁）,"[""2"", ""3"", ""4""]","[""75"", ""125""]",1,13300,非毛坯,南京源宸置业有限公司,住宅,2020-03-24 18:30:19,2022-06-01,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01""]","[""97"", ""163""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
金浦御龙湾,https://image1.ljcdn.com/hdic-resblock/ddd1e6b0-2dd1-4672-8bd2-01b860ce3315.jpg,南京,栖霞,"和燕路390号, 玉尚路9号","[""""]","[""""]",1,60000,毛坯,南京金浦东部房地产开发有限公司,底商,2020-06-17 09:48:33,2020-05-01,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u81ea\u6301\u5546\u4e1a"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""308""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
苏宁钟山朝阳府,https://image1.ljcdn.com/hdic-resblock/f2818844-27d4-47a4-ac1e-ae9cc1be8ef5.jpg,南京,玄武,玄武大道苏宁钟山朝阳府,"[""4"", ""5""]","[""240"", ""257""]",1,35500,毛坯,南京鼎坤房地产开发有限公司,住宅,2020-06-17 09:48:33,2016-05-08,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584"", ""\u9ad8\u54c1\u8d28\u5c0f\u533a""]","[""850"", ""900""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
涵碧楼,https://image1.ljcdn.com/hdic-resblock/5a9fcb59-efc7-4522-b78f-e4851d65d2dd.jpg,南京,建邺,汉中门大街涵碧楼,"[""""]","[""""]",0,0,毛坯,南京鼎正置业有限公司,商业类,0000-00-00 00:00:00,,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u5c0f\u578b\u793e\u533a"", ""\u8fd1\u5730\u94c1"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""0""]",1,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
中冶盛世滨江,https://image1.ljcdn.com/hdic-resblock/eb4a297a-a7c1-4aed-bfd6-156aac295ec4.jpg,南京,鼓楼,宝塔桥西街155号,"[""3"", ""4"", ""6""]","[""176"", ""380""]",1,48000,非毛坯,南京临江老城改造建设投资有限公司,住宅,2020-06-17 09:48:33,2021-11-07,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u56fd\u592e\u4f01"", ""\u7f6e\u6362\u6539\u5584""]","[""1500""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
路易庄园,https://image1.ljcdn.com/hdic-resblock/819bccb5-e786-4299-ac90-1f2ad993d536.jpg,南京,浦口,雨山西路89号,"[""4"", ""5""]","[""312"", ""355""]",1,32000,毛坯,南京泉城房地产开发有限公司,别墅,0000-00-00 00:00:00,2019-12-31,"[""\u4f4e\u603b\u4ef7"", ""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584""]","[""870"", ""1100""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
云栖山庄（山与墅）,https://image1.ljcdn.com/hdic-resblock/acc2a4e1-0520-474c-a882-e7873b8d2d85.jpg,南京,江宁,汤山街道阳明路99号,"[""4"", ""6""]","[""255"", ""440""]",1,26000,毛坯,南京豪阳置业有限公司,别墅,2017-01-14 11:53:45,2023-10-01,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u4eba\u8f66\u5206\u6d41"", ""\u7f6e\u6362\u6539\u5584"", ""\u54c1\u724c\u623f\u4f01""]","[""635"", ""780""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟启境,https://image1.ljcdn.com/hdic-resblock/7858a055-9d00-409b-87a1-e3136a02402f.jpg,南京,江宁,兴业路99号,"[""3"", ""4""]","[""104"", ""143""]",1,34380,非毛坯,南京裕融置业有限公司,住宅,2018-10-08 23:04:42,2023-10-16,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""290"", ""390""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科朗拾雨核,https://image1.ljcdn.com/newhouse-user-image/24a2a1627eb8039b750809312e1d5aba.png,南京,雨花台,江苏省南京市雨花台区守正路与数字大道交汇处,"[""3"", ""4""]","[""99"", ""139""]",1,45600,非毛坯,南京裕越置业有限公司,住宅,0000-00-00 00:00:00,2023-07-23,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""420"", ""630""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟沐语,https://image1.ljcdn.com/newhouse-user-image/5779c8442255ed6ca0a726d773153ff0.jpg,南京,溧水,江苏省南京市溧水区体育公园路,"[""3"", ""4""]","[""115"", ""160""]",1,16850,非毛坯,南京源隆置业有限公司,住宅,0000-00-00 00:00:00,2021-11-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5c0f\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""187"", ""279""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科未来城,https://image1.ljcdn.com/newhouse-user-image/0e57c7d810ba9ff79890a05e1ff1b01f.jpg,南京,溧水,团山路南（溧水开发区小学旁）,"[""2"", ""3"", ""4""]","[""75"", ""125""]",1,13300,非毛坯,南京源宸置业有限公司,住宅,2020-03-24 18:30:19,2022-06-01,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01""]","[""97"", ""163""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
金浦御龙湾,https://image1.ljcdn.com/hdic-resblock/ddd1e6b0-2dd1-4672-8bd2-01b860ce3315.jpg,南京,栖霞,"和燕路390号, 玉尚路9号","[""""]","[""""]",1,60000,毛坯,南京金浦东部房地产开发有限公司,底商,2020-06-17 09:48:33,2020-05-01,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u81ea\u6301\u5546\u4e1a"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""308""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
苏宁钟山朝阳府,https://image1.ljcdn.com/hdic-resblock/f2818844-27d4-47a4-ac1e-ae9cc1be8ef5.jpg,南京,玄武,玄武大道苏宁钟山朝阳府,"[""4"", ""5""]","[""240"", ""257""]",1,35500,毛坯,南京鼎坤房地产开发有限公司,住宅,2020-06-17 09:48:33,2016-05-08,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584"", ""\u9ad8\u54c1\u8d28\u5c0f\u533a""]","[""850"", ""900""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
涵碧楼,https://image1.ljcdn.com/hdic-resblock/5a9fcb59-efc7-4522-b78f-e4851d65d2dd.jpg,南京,建邺,汉中门大街涵碧楼,"[""""]","[""""]",0,0,毛坯,南京鼎正置业有限公司,商业类,0000-00-00 00:00:00,,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u5c0f\u578b\u793e\u533a"", ""\u8fd1\u5730\u94c1"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""0""]",1,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
中冶盛世滨江,https://image1.ljcdn.com/hdic-resblock/eb4a297a-a7c1-4aed-bfd6-156aac295ec4.jpg,南京,鼓楼,宝塔桥西街155号,"[""3"", ""4"", ""6""]","[""176"", ""380""]",1,48000,非毛坯,南京临江老城改造建设投资有限公司,住宅,2020-06-17 09:48:33,2021-11-07,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u56fd\u592e\u4f01"", ""\u7f6e\u6362\u6539\u5584""]","[""1500""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
路易庄园,https://image1.ljcdn.com/hdic-resblock/819bccb5-e786-4299-ac90-1f2ad993d536.jpg,南京,浦口,雨山西路89号,"[""4"", ""5""]","[""312"", ""355""]",1,32000,毛坯,南京泉城房地产开发有限公司,别墅,0000-00-00 00:00:00,2019-12-31,"[""\u4f4e\u603b\u4ef7"", ""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584""]","[""870"", ""1100""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
云栖山庄（山与墅）,https://image1.ljcdn.com/hdic-resblock/acc2a4e1-0520-474c-a882-e7873b8d2d85.jpg,南京,江宁,汤山街道阳明路99号,"[""4"", ""6""]","[""255"", ""440""]",1,26000,毛坯,南京豪阳置业有限公司,别墅,2017-01-14 11:53:45,2023-10-01,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u4eba\u8f66\u5206\u6d41"", ""\u7f6e\u6362\u6539\u5584"", ""\u54c1\u724c\u623f\u4f01""]","[""635"", ""780""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟启境,https://image1.ljcdn.com/hdic-resblock/7858a055-9d00-409b-87a1-e3136a02402f.jpg,南京,江宁,兴业路99号,"[""3"", ""4""]","[""104"", ""143""]",1,34380,非毛坯,南京裕融置业有限公司,住宅,2018-10-08 23:04:42,2023-10-16,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""290"", ""390""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科朗拾雨核,https://image1.ljcdn.com/newhouse-user-image/24a2a1627eb8039b750809312e1d5aba.png,南京,雨花台,江苏省南京市雨花台区守正路与数字大道交汇处,"[""3"", ""4""]","[""99"", ""139""]",1,45600,非毛坯,南京裕越置业有限公司,住宅,0000-00-00 00:00:00,2023-07-23,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""420"", ""630""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟沐语,https://image1.ljcdn.com/newhouse-user-image/5779c8442255ed6ca0a726d773153ff0.jpg,南京,溧水,江苏省南京市溧水区体育公园路,"[""3"", ""4""]","[""115"", ""160""]",1,16850,非毛坯,南京源隆置业有限公司,住宅,0000-00-00 00:00:00,2021-11-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5c0f\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""187"", ""279""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科未来城,https://image1.ljcdn.com/newhouse-user-image/0e57c7d810ba9ff79890a05e1ff1b01f.jpg,南京,溧水,团山路南（溧水开发区小学旁）,"[""2"", ""3"", ""4""]","[""75"", ""125""]",1,13300,非毛坯,南京源宸置业有限公司,住宅,2020-03-24 18:30:19,2022-06-01,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01""]","[""97"", ""163""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
金浦御龙湾,https://image1.ljcdn.com/hdic-resblock/ddd1e6b0-2dd1-4672-8bd2-01b860ce3315.jpg,南京,栖霞,"和燕路390号, 玉尚路9号","[""""]","[""""]",1,60000,毛坯,南京金浦东部房地产开发有限公司,底商,2020-06-17 09:48:33,2020-05-01,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u81ea\u6301\u5546\u4e1a"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""308""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
苏宁钟山朝阳府,https://image1.ljcdn.com/hdic-resblock/f2818844-27d4-47a4-ac1e-ae9cc1be8ef5.jpg,南京,玄武,玄武大道苏宁钟山朝阳府,"[""4"", ""5""]","[""240"", ""257""]",1,35500,毛坯,南京鼎坤房地产开发有限公司,住宅,2020-06-17 09:48:33,2016-05-08,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584"", ""\u9ad8\u54c1\u8d28\u5c0f\u533a""]","[""850"", ""900""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
涵碧楼,https://image1.ljcdn.com/hdic-resblock/5a9fcb59-efc7-4522-b78f-e4851d65d2dd.jpg,南京,建邺,汉中门大街涵碧楼,"[""""]","[""""]",0,0,毛坯,南京鼎正置业有限公司,商业类,0000-00-00 00:00:00,,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u5c0f\u578b\u793e\u533a"", ""\u8fd1\u5730\u94c1"", ""\u5730\u94c1\u6cbf\u7ebf""]","[""0""]",1,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
中冶盛世滨江,https://image1.ljcdn.com/hdic-resblock/eb4a297a-a7c1-4aed-bfd6-156aac295ec4.jpg,南京,鼓楼,宝塔桥西街155号,"[""3"", ""4"", ""6""]","[""176"", ""380""]",1,48000,非毛坯,南京临江老城改造建设投资有限公司,住宅,2020-06-17 09:48:33,2021-11-07,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4f4e\u5bc6\u5c45\u6240"", ""\u56fd\u592e\u4f01"", ""\u7f6e\u6362\u6539\u5584""]","[""1500""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
路易庄园,https://image1.ljcdn.com/hdic-resblock/819bccb5-e786-4299-ac90-1f2ad993d536.jpg,南京,浦口,雨山西路89号,"[""4"", ""5""]","[""312"", ""355""]",1,32000,毛坯,南京泉城房地产开发有限公司,别墅,0000-00-00 00:00:00,2019-12-31,"[""\u4f4e\u603b\u4ef7"", ""\u8f66\u4f4d\u5145\u8db3"", ""\u7eff\u5316\u7387\u9ad8"", ""\u7f6e\u6362\u6539\u5584""]","[""870"", ""1100""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
云栖山庄（山与墅）,https://image1.ljcdn.com/hdic-resblock/acc2a4e1-0520-474c-a882-e7873b8d2d85.jpg,南京,江宁,汤山街道阳明路99号,"[""4"", ""6""]","[""255"", ""440""]",1,26000,毛坯,南京豪阳置业有限公司,别墅,2017-01-14 11:53:45,2023-10-01,"[""\u4f4e\u5bc6\u5c45\u6240"", ""\u4eba\u8f66\u5206\u6d41"", ""\u7f6e\u6362\u6539\u5584"", ""\u54c1\u724c\u623f\u4f01""]","[""635"", ""780""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟启境,https://image1.ljcdn.com/hdic-resblock/7858a055-9d00-409b-87a1-e3136a02402f.jpg,南京,江宁,兴业路99号,"[""3"", ""4""]","[""104"", ""143""]",1,34380,非毛坯,南京裕融置业有限公司,住宅,2018-10-08 23:04:42,2023-10-16,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""290"", ""390""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科朗拾雨核,https://image1.ljcdn.com/newhouse-user-image/24a2a1627eb8039b750809312e1d5aba.png,南京,雨花台,江苏省南京市雨花台区守正路与数字大道交汇处,"[""3"", ""4""]","[""99"", ""139""]",1,45600,非毛坯,南京裕越置业有限公司,住宅,0000-00-00 00:00:00,2023-07-23,"[""\u8f66\u4f4d\u5145\u8db3"", ""\u4eba\u8f66\u5206\u6d41"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""420"", ""630""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科都荟沐语,https://image1.ljcdn.com/newhouse-user-image/5779c8442255ed6ca0a726d773153ff0.jpg,南京,溧水,江苏省南京市溧水区体育公园路,"[""3"", ""4""]","[""115"", ""160""]",1,16850,非毛坯,南京源隆置业有限公司,住宅,0000-00-00 00:00:00,2021-11-27,"[""\u4eba\u8f66\u5206\u6d41"", ""\u5c0f\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01"", ""\u54c1\u724c\u623f\u4f01""]","[""187"", ""279""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
万科未来城,https://image1.ljcdn.com/newhouse-user-image/0e57c7d810ba9ff79890a05e1ff1b01f.jpg,南京,溧水,团山路南（溧水开发区小学旁）,"[""2"", ""3"", ""4""]","[""75"", ""125""]",1,13300,非毛坯,南京源宸置业有限公司,住宅,2020-03-24 18:30:19,2022-06-01,"[""\u4f4e\u603b\u4ef7"", ""\u4eba\u8f66\u5206\u6d41"", ""\u5927\u578b\u793e\u533a"", ""\u56fd\u592e\u4f01""]","[""97"", ""163""]",3,https://nj.fang.lianjia.com/loupan/pa1/?_t=1
